N,degree,beta,k,h,success_rate,avg_overhead,min_overhead,q1_overhead,median_overhead,q3_overhead,max_overhead,avg_latency,min_latency,q1_latency,median_latency,q3_latency,max_latency,total_overhead
300000,60,1.0,50,300,0.86,6418.87,100,1537.5,4810.0,12439.75,15000,100.9186046511628,2,26.25,74.0,148.5,282,15000
300000,60,1.0,50,400,0.98,4880.8,158,1243.75,2734.0,7055.75,20000,91.98979591836735,4,25.0,54.0,136.0,371,20000
300000,60,1.0,50,500,0.95,7827.67,180,1697.25,4396.0,11889.5,25000,138.94736842105263,4,33.0,86.0,210.0,497,25000
300000,60,1.0,50,600,0.95,6947.54,267,1632.25,3448.5,9258.5,30000,115.17894736842105,6,32.0,63.0,142.0,584,30000
300000,60,1.0,50,700,1.0,6491.53,110,1306.25,4734.5,10567.25,25087,130.3,3,26.75,95.5,211.75,502,35000
300000,60,1.0,50,800,0.98,7291.3,310,1782.25,4236.0,9365.0,40000,132.9591836734694,7,35.25,85.0,172.5,674,40000
300000,60,1.0,60,100,0.63,3874.37,378,1967.5,4040.5,6000.0,6000,44.22222222222222,7,23.5,37.0,59.5,99,6000
300000,60,1.0,60,200,0.84,5384.49,93,1670.0,4858.5,9078.0,12000,69.28571428571429,2,15.5,53.0,103.0,198,12000
300000,60,1.0,60,300,0.92,5738.0,154,1454.5,3244.5,8519.75,18000,78.3586956521739,3,22.25,48.5,114.25,294,18000
300000,60,1.0,60,400,0.98,6039.1,125,1388.0,4657.0,8510.5,24000,95.0,3,23.25,78.0,134.0,397,24000
300000,60,1.0,60,500,0.99,5239.77,62,1347.0,2483.5,6739.75,30000,83.6969696969697,2,22.5,39.0,110.5,499,30000
300000,60,1.0,60,600,1.0,6448.29,115,1572.25,4024.5,9897.0,31294,107.96,2,26.75,67.5,165.75,522,36000
300000,60,1.0,60,700,1.0,7877.34,159,3128.0,6009.5,10560.25,35773,131.75,3,52.25,100.5,176.75,597,42000
300000,60,1.0,60,800,0.99,7677.79,151,1507.75,4065.5,8502.25,48000,121.65656565656566,3,25.5,68.0,138.0,706,48000
300000,60,1.0,70,100,0.66,4138.81,256,1976.5,3953.5,7000.0,7000,38.57575757575758,4,17.0,34.5,56.25,94,7000
300000,60,1.0,70,200,0.87,5089.25,1,1338.75,3077.5,8334.0,14000,54.18390804597701,1,17.5,35.0,74.0,183,14000
300000,60,1.0,70,300,0.93,6908.61,285,1381.75,4280.5,10875.75,21000,84.04301075268818,5,20.0,50.0,125.0,292,21000
300000,60,1.0,70,400,0.97,6566.58,239,2013.5,4267.5,8892.5,28000,84.90721649484536,4,28.0,55.0,117.0,395,28000
300000,60,1.0,70,500,0.99,8967.71,84,2061.25,5703.5,12973.25,35000,124.87878787878788,2,30.0,80.0,179.5,443,35000
300000,60,1.0,70,600,0.99,6053.74,165,1596.25,3647.5,8050.25,42000,81.75757575757575,3,23.0,51.0,113.5,454,42000
300000,60,1.0,70,700,1.0,5721.74,342,1558.5,3698.5,7180.75,28533,82.27,5,22.75,53.5,103.25,408,49000
300000,60,1.0,70,800,0.99,6464.16,219,1273.0,3439.5,8628.25,56000,85.73737373737374,4,18.5,47.0,121.5,563,56000
300000,60,1.0,80,100,0.77,3965.55,136,1237.75,3307.0,7206.25,8000,35.02597402597402,2,12.0,27.0,54.0,92,8000
300000,60,1.0,80,200,0.9,6009.1,321,2098.25,4194.5,8919.0,16000,61.68888888888889,5,25.0,48.0,88.0,192,16000
300000,60,1.0,80,300,0.95,6902.64,130,2264.5,4921.5,8750.0,24000,75.49473684210527,2,27.0,61.0,102.0,286,24000
300000,60,1.0,80,400,0.98,5915.19,151,1524.75,2973.5,7854.75,32000,67.76530612244898,2,19.25,36.0,90.75,305,32000
300000,60,1.0,80,500,0.99,6265.41,172,1851.75,4085.0,8185.5,40000,74.56565656565657,3,23.5,51.0,102.0,345,40000
300000,60,1.0,80,600,1.0,6512.35,277,1799.25,3804.5,7779.75,43159,81.88,4,23.0,48.0,97.5,540,48000
300000,60,1.0,80,700,1.0,6671.54,270,2255.0,4874.5,8379.0,33544,83.94,4,28.75,61.5,105.25,420,56000
300000,60,1.0,80,800,1.0,5849.7,124,1494.0,4085.5,7388.25,25700,73.59,2,18.75,51.5,93.0,322,64000
300000,70,0.1,20,100,0.41,1585.81,58,1306.0,2000.0,2000.0,2000,50.0,3,25.0,54.0,73.0,98,2000
300000,70,0.1,20,200,0.64,2481.67,75,1071.75,2730.0,4000.0,4000,81.90625,4,37.75,67.0,125.5,199,4000
300000,70,0.1,20,300,0.7,3457.75,133,1482.5,3505.0,6000.0,6000,118.85714285714286,7,40.75,109.5,181.0,299,6000
300000,70,0.1,20,400,0.78,3868.62,40,1424.75,3288.0,7059.5,8000,135.60256410256412,2,44.25,113.5,208.25,384,8000
300000,70,0.1,20,500,0.93,3599.14,75,880.25,2401.0,5509.5,10000,156.36559139784947,4,42.0,104.0,245.0,487,10000
300000,70,0.1,20,600,0.97,3635.22,50,1284.5,2978.0,5064.0,12000,169.27835051546393,3,64.0,146.0,247.0,563,12000
300000,70,0.1,20,700,0.94,4879.12,76,1803.5,3571.0,7101.25,14000,215.37234042553192,4,88.5,169.5,302.75,667,14000
300000,70,0.1,20,800,0.97,4127.72,74,1671.25,3154.5,5885.75,16000,188.49484536082474,4,83.0,155.0,284.0,616,16000
300000,70,0.1,30,100,0.44,2275.63,32,1295.0,3000.0,3000.0,3000,45.56818181818182,2,22.75,40.0,66.5,98,3000
300000,70,0.1,30,200,0.72,3437.51,35,1525.5,3195.5,6000.0,6000,81.875,2,39.0,76.0,116.25,198,6000
300000,70,0.1,30,300,0.87,3598.99,45,1026.25,3126.0,5172.5,9000,93.51724137931035,2,27.5,78.0,141.5,295,9000
300000,70,0.1,30,400,0.92,4141.41,68,1635.0,3307.5,5449.25,12000,115.72826086956522,3,51.75,99.0,161.75,354,12000
300000,70,0.1,30,500,0.98,3691.99,41,1246.0,2682.0,5167.75,15000,115.84693877551021,2,40.0,87.0,167.5,458,15000
300000,70,0.1,30,600,0.98,3879.53,44,971.25,2820.5,5004.5,18000,120.18367346938776,2,30.25,90.5,165.5,465,18000
300000,70,0.1,30,700,0.98,4825.1,64,1230.75,3089.0,7035.5,21000,150.29591836734693,3,39.75,100.5,225.0,607,21000
300000,70,0.1,30,800,0.99,4463.74,81,1192.25,3145.0,6221.25,24000,142.66666666666666,3,40.0,105.0,198.0,782,24000
300000,70,0.1,40,100,0.49,2939.73,1,1842.0,4000.0,4000.0,4000,46.40816326530612,1,20.0,45.0,72.0,100,4000
300000,70,0.1,40,200,0.84,3648.46,197,1268.25,3259.5,5699.5,8000,70.96428571428571,5,26.5,57.5,104.25,198,8000
300000,70,0.1,40,300,0.9,4170.08,111,1224.75,2690.5,6538.0,12000,83.02222222222223,3,29.25,63.0,107.75,274,12000
300000,70,0.1,40,400,0.98,3671.09,56,1195.5,2785.0,5033.5,16000,85.98979591836735,2,30.0,67.5,122.0,381,16000
300000,70,0.1,40,500,0.99,3561.66,103,948.0,2469.5,5945.0,20000,85.31313131313131,3,23.5,62.0,148.0,336,20000
300000,70,0.1,40,600,1.0,3914.68,97,1285.25,2512.0,5196.0,19756,98.31,3,32.5,63.0,130.25,494,24000
300000,70,0.1,40,700,1.0,4050.16,82,1394.5,3386.0,5216.25,20720,101.77,3,35.0,85.0,130.75,518,28000
300000,70,0.1,40,800,1.0,4449.59,75,1349.75,3224.5,6286.25,25683,111.7,2,34.25,81.0,157.5,643,32000
300000,70,0.1,50,100,0.64,3003.47,73,1139.0,3144.0,5000.0,5000,38.09375,2,16.0,32.5,59.25,98,5000
300000,70,0.1,50,200,0.89,4303.41,203,1217.5,3265.0,6628.5,10000,72.52808988764045,5,22.0,56.0,111.0,199,10000
300000,70,0.1,50,300,0.99,3694.45,51,1267.25,2826.5,4825.5,15000,72.0909090909091,2,25.5,56.0,94.5,282,15000
300000,70,0.1,50,400,1.0,4486.34,83,1531.25,3463.0,6352.0,17085,90.13,2,31.0,69.5,127.5,342,20000
300000,70,0.1,50,500,1.0,3824.06,92,992.5,2651.0,5634.75,16092,76.98,2,20.0,53.5,113.25,322,25000
300000,70,0.1,50,600,1.0,4809.57,213,1436.0,3535.0,6814.75,21732,96.71,5,29.0,71.5,136.5,435,30000
300000,70,0.1,50,700,1.0,3837.25,60,1293.75,2848.0,6023.75,13407,77.22,2,26.5,57.5,120.75,269,35000
300000,70,0.1,50,800,1.0,4225.45,51,947.5,3055.5,5748.25,24184,84.97,2,19.75,61.5,115.75,484,40000
300000,70,0.1,60,100,0.74,3541.23,83,1604.25,3974.5,6000.0,6000,45.13513513513514,2,15.25,48.0,69.75,100,6000
300000,70,0.1,60,200,0.98,4093.9,298,1912.25,3465.5,5738.5,12000,66.04081632653062,5,32.0,57.5,93.25,191,12000
300000,70,0.1,60,300,0.99,4026.21,173,1303.5,2952.0,5883.25,18000,65.27272727272727,3,22.0,50.0,96.0,289,18000
300000,70,0.1,60,400,0.98,4460.72,200,1172.25,3107.0,6140.25,24000,68.16326530612245,4,19.25,49.5,94.0,337,24000
300000,70,0.1,60,500,1.0,4007.43,135,1300.5,2730.5,5547.25,18605,67.3,3,22.0,46.0,93.0,311,30000
300000,70,0.1,60,600,1.0,4098.74,141,1111.75,2562.5,5865.5,21808,68.78,3,18.75,43.5,98.25,364,36000
300000,70,0.1,60,700,1.0,3896.15,132,1138.75,2670.5,4980.25,24933,65.44,3,19.25,45.0,83.25,416,42000
300000,70,0.1,60,800,1.0,4012.0,118,1177.5,2676.5,5409.5,29027,67.35,2,20.0,45.0,90.5,484,48000
300000,70,0.1,70,100,0.77,3381.02,74,1122.75,2524.0,6347.75,7000,33.42857142857143,2,11.0,25.0,51.0,98,7000
300000,70,0.1,70,200,0.94,4902.94,143,1322.0,3488.5,7487.75,14000,62.308510638297875,3,19.0,47.5,90.75,191,14000
300000,70,0.1,70,300,1.0,3099.25,96,884.75,2043.5,4165.5,17946,44.76,2,13.0,30.0,60.0,257,21000
300000,70,0.1,70,400,0.99,4694.83,151,1745.25,2906.5,5735.5,28000,64.21212121212122,3,24.5,42.0,80.5,289,28000
300000,70,0.1,70,500,1.0,5237.68,99,2093.0,4120.0,7230.5,33585,75.3,2,30.75,59.0,103.5,480,35000
300000,70,0.1,70,600,1.0,4818.74,214,1564.25,3434.0,6417.75,23458,69.33,4,22.75,49.5,92.25,336,42000
300000,70,0.1,70,700,1.0,4280.4,98,1348.5,2479.0,5493.0,24314,61.61,2,20.25,35.5,79.0,348,49000
300000,70,0.1,70,800,1.0,4747.03,120,1419.25,3292.5,6700.0,23497,68.33,2,21.0,47.5,96.25,336,56000
300000,70,0.1,80,100,0.83,3560.32,218,1267.0,2587.5,5901.75,8000,33.69879518072289,3,14.5,24.0,53.0,95,8000
300000,70,0.1,80,200,0.99,4679.23,163,1588.0,3896.0,6320.0,16000,57.56565656565657,3,20.0,49.0,79.0,195,16000
300000,70,0.1,80,300,0.99,4437.93,83,1034.0,3188.5,6439.25,24000,53.525252525252526,2,13.5,40.0,80.5,258,24000
300000,70,0.1,80,400,1.0,4866.29,177,1811.75,3803.0,7032.25,22289,61.28,3,22.75,48.0,88.25,279,32000
300000,70,0.1,80,500,1.0,4351.86,162,1566.5,3277.5,6764.25,24171,54.91,3,20.0,41.5,85.25,303,40000
300000,70,0.1,80,600,1.0,4227.08,81,1119.0,3074.5,5129.25,23256,53.3,2,14.75,39.0,64.25,291,48000
300000,70,0.1,80,700,1.0,4434.58,157,1132.25,2350.5,5861.75,36528,55.93,2,14.75,30.0,73.75,457,56000
300000,70,0.1,80,800,1.0,4853.53,158,1755.0,3900.5,6402.25,28068,61.14,2,22.5,49.0,80.25,351,64000
300000,70,0.5,20,100,0.42,1565.39,48,1161.25,2000.0,2000.0,2000,48.76190476190476,3,28.25,48.0,69.75,98,2000
300000,70,0.5,20,200,0.58,2612.28,61,1398.0,2916.0,4000.0,4000,80.82758620689656,4,33.25,76.0,113.75,196,4000
300000,70,0.5,20,300,0.67,3555.91,67,1299.5,3449.0,6000.0,6000,117.97014925373135,4,46.0,99.0,172.5,292,6000
300000,70,0.5,20,400,0.84,4016.12,44,1662.0,3929.5,6085.5,8000,163.32142857142858,3,67.75,152.5,231.75,398,8000
300000,70,0.5,20,500,0.89,3945.73,32,1460.75,3220.5,5768.75,10000,160.30337078651687,2,68.0,131.0,253.0,482,10000
300000,70,0.5,20,600,0.94,4284.84,161,1532.5,3393.5,6597.25,12000,190.08510638297872,9,59.75,156.5,304.75,530,12000
300000,70,0.5,20,700,0.98,3829.64,63,1251.0,2748.5,5083.75,14000,181.57142857142858,4,61.0,133.0,246.75,682,14000
300000,70,0.5,20,800,0.99,4120.15,36,1145.5,2943.0,5851.75,16000,200.46464646464648,2,58.0,145.0,284.0,796,16000
300000,70,0.5,30,100,0.48,2176.89,197,1417.75,3000.0,3000.0,3000,43.354166666666664,7,16.5,47.0,64.25,98,3000
300000,70,0.5,30,200,0.76,3225.03,112,1344.0,3171.0,5566.5,6000,78.77631578947368,4,27.75,79.0,117.5,196,6000
300000,70,0.5,30,300,0.86,4019.17,48,1493.75,3190.0,6423.0,9000,107.37209302325581,2,44.5,83.5,166.25,290,9000
300000,70,0.5,30,400,0.86,5045.68,63,2085.25,3778.0,7314.25,12000,130.87209302325581,3,58.75,116.5,180.0,387,12000
300000,70,0.5,30,500,0.95,4658.83,99,1493.0,3444.0,6645.75,15000,137.6421052631579,4,46.0,106.0,214.0,499,15000
300000,70,0.5,30,600,0.96,4095.21,45,1056.25,2633.5,5303.25,18000,117.71875,2,35.75,86.0,162.25,468,18000
300000,70,0.5,30,700,1.0,3809.44,130,981.75,2570.0,4962.0,16635,127.46,5,33.25,86.0,166.0,555,21000
300000,70,0.5,30,800,1.0,4908.66,35,1339.25,3992.0,6609.0,23373,164.09,2,45.0,133.5,220.5,780,24000
300000,70,0.5,40,100,0.51,2766.26,81,1440.25,3919.0,4000.0,4000,39.96078431372549,3,20.0,37.0,51.5,99,4000
300000,70,0.5,40,200,0.86,3620.24,86,1152.0,2964.0,5917.5,8000,73.13953488372093,3,22.75,61.0,118.5,199,8000
300000,70,0.5,40,300,0.95,3740.76,84,1174.0,2559.5,4693.25,12000,83.17894736842105,3,29.0,57.0,111.5,296,12000
300000,70,0.5,40,400,0.99,4001.41,72,1254.75,2740.5,4858.0,16000,97.46464646464646,2,32.0,68.0,120.0,395,16000
300000,70,0.5,40,500,0.97,5781.66,169,1577.0,4605.5,8647.0,20000,134.01030927835052,5,40.0,109.0,195.0,390,20000
300000,70,0.5,40,600,1.0,4516.28,95,1254.5,3037.0,6587.25,18654,113.41,3,31.75,76.5,165.0,467,24000
300000,70,0.5,40,700,1.0,4318.83,75,1751.0,3353.0,5931.25,14968,108.45,2,44.5,84.0,149.0,375,28000
300000,70,0.5,40,800,1.0,5016.82,111,1300.75,3437.0,7065.75,23447,125.89,3,33.25,86.0,177.25,587,32000
300000,70,0.5,50,100,0.77,2849.41,125,1386.0,2699.0,4853.0,5000,44.5974025974026,3,20.0,43.0,61.0,100,5000
300000,70,0.5,50,200,0.91,3854.14,70,1256.75,3071.0,5951.25,10000,65.45054945054945,2,23.5,51.0,106.0,182,10000
300000,70,0.5,50,300,0.97,4297.89,143,1453.5,3133.5,6178.0,15000,79.83505154639175,3,29.0,62.0,116.0,300,15000
300000,70,0.5,50,400,1.0,4513.74,1,1352.0,3450.0,5863.5,18994,90.81,1,27.5,69.5,118.0,380,20000
300000,70,0.5,50,500,0.99,5469.44,74,2025.25,4199.5,7691.75,25000,105.9090909090909,2,41.0,84.0,152.0,346,25000
300000,70,0.5,50,600,1.0,3936.08,91,1271.0,2596.5,5367.5,19826,79.18,2,25.75,52.5,108.0,397,30000
300000,70,0.5,50,700,1.0,4181.75,65,879.75,2604.0,5460.5,33181,84.12,2,18.0,52.5,110.0,664,35000
300000,70,0.5,50,800,1.0,4673.94,1,1520.5,3043.0,5925.5,27919,93.97,1,30.75,61.5,119.25,559,40000
300000,70,0.5,60,100,0.74,3752.85,328,2364.0,3609.5,6000.0,6000,49.9054054054054,6,24.0,48.0,74.0,100,6000
300000,70,0.5,60,200,0.94,4220.68,79,1485.5,3225.0,6309.5,12000,62.53191489361702,2,23.5,52.5,95.5,196,12000
300000,70,0.5,60,300,0.96,4697.85,74,1292.0,2839.5,6560.75,18000,69.52083333333333,2,21.75,46.5,103.5,295,18000
300000,70,0.5,60,400,1.0,4463.54,124,1710.75,3148.0,5672.25,19245,74.92,3,28.75,53.0,95.25,321,24000
300000,70,0.5,60,500,1.0,4698.07,118,1520.5,3302.5,6396.5,20790,78.76,2,25.75,55.5,107.0,347,30000
300000,70,0.5,60,600,1.0,4088.18,199,1331.0,2816.0,5145.0,20148,68.61,4,22.75,47.5,86.5,336,36000
300000,70,0.5,60,700,1.0,4407.87,157,1812.25,3167.0,5607.0,22641,73.97,3,30.75,53.0,93.75,378,42000
300000,70,0.5,60,800,1.0,5164.67,63,1341.75,3480.5,7697.25,27218,86.57,2,22.75,58.5,128.75,454,48000
300000,70,0.5,70,100,0.79,3474.79,73,1524.0,2740.5,6205.75,7000,36.70886075949367,2,18.5,30.0,51.5,98,7000
300000,70,0.5,70,200,0.95,4163.87,158,1019.75,2389.5,6129.75,14000,52.578947368421055,3,15.0,32.0,83.5,185,14000
300000,70,0.5,70,300,1.0,3858.36,75,1041.0,2275.0,6355.25,13266,55.57,2,15.0,33.0,91.0,190,21000
300000,70,0.5,70,400,1.0,4595.25,72,1145.25,3163.5,5998.25,21504,66.19,2,16.75,46.0,86.5,308,28000
300000,70,0.5,70,500,1.0,4530.62,134,1484.0,3499.5,5822.75,23668,65.22,2,21.75,50.5,83.5,339,35000
300000,70,0.5,70,600,1.0,5165.21,91,1567.5,3532.5,6390.5,27161,74.3,2,22.75,51.0,91.5,389,42000
300000,70,0.5,70,700,1.0,4627.42,101,1471.75,3580.0,6616.25,16957,66.59,2,22.0,51.5,94.75,243,49000
300000,70,0.5,70,800,1.0,5424.73,190,1537.25,3322.0,7307.0,27703,78.0,3,22.5,48.0,105.0,396,56000
300000,70,0.5,80,100,0.83,3883.46,297,1298.75,3176.5,6738.75,8000,38.493975903614455,4,13.5,33.0,58.5,100,8000
300000,70,0.5,80,200,0.95,4489.16,216,1262.25,3229.0,6038.25,16000,49.03157894736842,3,15.0,38.0,71.5,183,16000
300000,70,0.5,80,300,1.0,4857.34,109,1111.0,3538.0,7340.25,20353,61.21,2,14.0,44.5,92.5,255,24000
300000,70,0.5,80,400,1.0,4741.25,181,1365.0,2939.0,6538.25,21433,59.71,3,18.0,37.0,82.25,268,32000
300000,70,0.5,80,500,1.0,5237.33,88,1292.0,3740.0,6426.0,26759,65.97,2,16.75,47.0,81.0,335,40000
300000,70,0.5,80,600,1.0,4715.66,116,1490.75,2991.0,6049.25,26440,59.41,2,19.5,38.0,76.25,331,48000
300000,70,0.5,80,700,1.0,4074.2,202,1233.5,2294.5,5500.5,21989,51.44,3,16.0,29.0,69.25,275,56000
300000,70,0.5,80,800,1.0,4628.32,201,1192.25,2993.5,5813.5,30778,58.37,3,15.0,38.0,73.25,385,64000
300000,70,1.0,20,100,0.39,1627.82,64,1341.75,2000.0,2000.0,2000,52.82051282051282,4,30.5,53.0,76.5,97,2000
300000,70,1.0,20,200,0.63,2392.26,62,934.25,2467.0,4000.0,4000,72.82539682539682,4,25.5,60.0,106.5,192,4000
300000,70,1.0,20,300,0.58,3951.1,108,1855.0,4800.0,6000.0,6000,123.86206896551724,6,43.25,111.5,193.75,299,6000
300000,70,1.0,20,400,0.77,3861.57,85,1584.0,3059.0,6245.75,8000,131.76623376623377,5,69.0,114.0,189.0,393,8000
300000,70,1.0,20,500,0.76,4856.87,34,1952.0,3614.5,9894.75,10000,162.17105263157896,2,56.75,126.5,244.0,500,10000
300000,70,1.0,20,600,0.9,4657.99,36,1429.5,3270.5,7465.75,12000,192.56666666666666,2,68.0,152.5,299.25,560,12000
300000,70,1.0,20,700,0.88,4795.06,84,1627.25,2942.5,6683.25,14000,177.5,5,76.5,139.5,242.0,686,14000
300000,70,1.0,20,800,0.89,5582.49,111,1552.75,4104.0,7726.5,16000,215.20224719101122,6,67.0,172.0,294.0,725,16000
300000,70,1.0,30,100,0.43,2383.05,352,1749.75,3000.0,3000.0,3000,52.58139534883721,12,28.5,41.0,82.0,100,3000
300000,70,1.0,30,200,0.62,3970.85,72,2429.75,4179.0,6000.0,6000,91.38709677419355,3,49.5,92.5,131.75,198,6000
300000,70,1.0,30,300,0.76,4377.85,150,1429.75,3330.0,8883.5,9000,97.76315789473684,5,41.75,80.0,133.0,297,9000
300000,70,1.0,30,400,0.82,5101.59,74,1456.5,4015.0,7811.0,12000,120.02439024390245,3,31.0,106.0,180.5,367,12000
300000,70,1.0,30,500,0.93,5186.28,128,1445.75,3765.0,7833.0,15000,148.7741935483871,5,45.0,111.0,229.0,487,15000
300000,70,1.0,30,600,0.98,4132.54,101,997.75,2667.5,5026.75,18000,128.79591836734693,4,33.25,87.5,164.75,584,18000
300000,70,1.0,30,700,0.95,5238.26,67,1697.5,3280.0,6097.5,21000,147.43157894736842,3,51.0,104.0,183.0,697,21000
300000,70,1.0,30,800,0.96,5010.3,45,1346.5,2792.5,5946.5,24000,141.08333333333334,2,43.75,86.0,189.75,653,24000
300000,70,1.0,40,100,0.54,2592.49,60,1326.0,3256.0,4000.0,4000,35.370370370370374,2,7.0,36.0,52.75,99,4000
300000,70,1.0,40,200,0.78,4036.94,57,1377.5,3703.0,7412.25,8000,73.5,2,29.25,63.0,110.0,200,8000
300000,70,1.0,40,300,0.91,4133.65,45,1381.5,3070.0,5822.0,12000,84.37362637362638,2,30.5,70.0,120.0,289,12000
300000,70,1.0,40,400,0.93,5321.04,82,1166.75,3951.5,7584.25,16000,113.40860215053763,3,29.0,82.0,167.0,383,16000
300000,70,1.0,40,500,0.96,5618.69,248,1790.25,3777.5,8050.5,20000,125.92708333333333,7,42.5,93.5,176.5,491,20000
300000,70,1.0,40,600,0.96,5608.75,137,1511.5,3776.5,7365.25,24000,121.55208333333333,4,37.0,88.0,161.25,547,24000
300000,70,1.0,40,700,0.98,5478.46,128,1393.0,3358.5,6700.0,28000,125.95918367346938,4,34.5,81.0,166.0,663,28000
300000,70,1.0,40,800,1.0,5104.57,72,1150.0,2933.0,6443.5,30861,128.09,2,29.0,74.0,161.75,772,32000
300000,70,1.0,50,100,0.63,3156.82,200,1431.5,3511.5,5000.0,5000,41.93650793650794,4,22.0,38.0,64.5,89,5000
300000,70,1.0,50,200,0.81,4832.61,114,1734.25,3906.0,8420.0,10000,72.82716049382717,3,24.0,61.0,111.0,195,10000
300000,70,1.0,50,300,0.91,5650.8,353,2248.75,4213.0,8165.0,15000,95.03296703296704,8,43.5,78.0,135.5,285,15000
300000,70,1.0,50,400,0.91,6580.26,76,2285.25,4156.0,8973.0,20000,105.52747252747253,2,42.0,75.0,135.0,363,20000
300000,70,1.0,50,500,0.97,5951.79,211,1380.75,3616.0,8234.5,25000,107.74226804123711,5,28.0,70.0,155.0,445,25000
300000,70,1.0,50,600,1.0,5536.75,391,1939.75,3838.5,7178.5,25674,111.25,8,39.5,77.0,144.25,514,30000
300000,70,1.0,50,700,0.98,5983.22,327,1951.75,3399.0,7209.0,35000,108.31632653061224,7,39.25,68.0,138.75,655,35000
300000,70,1.0,50,800,0.99,5133.56,270,1502.0,3251.5,5975.0,40000,96.11111111111111,6,30.0,65.0,119.0,479,40000
300000,70,1.0,60,100,0.69,3437.11,129,1309.5,3287.5,6000.0,6000,38.56521739130435,3,13.0,30.0,56.0,98,6000
300000,70,1.0,60,200,0.84,5150.21,116,1813.25,3735.5,7961.5,12000,64.64285714285714,2,21.75,50.0,98.25,189,12000
300000,70,1.0,60,300,0.9,5514.76,269,1661.25,3419.5,7622.0,18000,69.27777777777777,5,22.5,51.0,94.25,284,18000
300000,70,1.0,60,400,0.99,5063.56,147,1484.0,3049.5,6062.5,24000,81.66666666666667,3,25.0,51.0,96.0,388,24000
300000,70,1.0,60,500,0.99,4704.82,92,1220.75,3323.5,6411.25,30000,74.64646464646465,2,20.0,54.0,104.0,351,30000
300000,70,1.0,60,600,1.0,5584.79,61,1088.5,3259.0,7815.75,29142,93.58,2,18.75,55.0,130.75,486,36000
300000,70,1.0,60,700,0.99,6307.51,70,1217.75,3584.5,9578.0,42000,99.55555555555556,2,21.0,60.0,157.0,496,42000
300000,70,1.0,60,800,1.0,5416.33,65,1380.0,2873.0,6545.5,28157,90.78,2,23.5,48.5,109.25,470,48000
300000,70,1.0,70,100,0.7,3729.85,200,1180.5,3060.5,7000.0,7000,33.77142857142857,3,13.0,28.5,46.5,98,7000
300000,70,1.0,70,200,0.89,5216.91,154,1534.25,3715.5,8019.25,14000,59.49438202247191,3,19.0,46.0,91.0,189,14000
300000,70,1.0,70,300,0.98,4782.77,150,1326.75,3145.5,6228.25,21000,64.10204081632654,3,19.0,44.0,86.25,261,21000
300000,70,1.0,70,400,0.96,5852.58,137,1432.5,2739.5,7529.5,28000,70.88541666666667,2,21.0,39.0,101.5,358,28000
300000,70,1.0,70,500,0.99,5471.24,148,1219.25,3067.0,6820.75,35000,74.44444444444444,3,17.5,44.0,94.5,459,35000
300000,70,1.0,70,600,1.0,6155.47,152,1276.0,3488.5,7957.5,37927,88.47,3,18.75,50.5,114.0,542,42000
300000,70,1.0,70,700,1.0,5820.65,179,2020.0,3814.0,7260.0,35464,83.63,3,29.0,55.0,104.0,507,49000
300000,70,1.0,70,800,1.0,5858.7,76,1032.75,3481.5,8566.75,29419,84.2,2,15.0,50.0,122.75,421,56000
300000,70,1.0,80,100,0.72,4084.8,149,1335.0,3135.5,8000.0,8000,32.52777777777778,2,14.0,27.5,41.25,100,8000
300000,70,1.0,80,200,0.88,5707.54,163,1610.5,3600.0,9107.0,16000,54.31818181818182,3,19.0,38.0,70.0,196,16000
300000,70,1.0,80,300,0.97,5738.75,200,1474.0,3581.5,7601.25,24000,65.15463917525773,3,19.0,44.0,84.0,249,24000
300000,70,1.0,80,400,1.0,7091.85,509,1705.25,4248.0,11190.5,31441,89.14,7,21.75,53.5,140.5,394,32000
300000,70,1.0,80,500,1.0,6800.09,213,2119.0,4302.5,8178.0,35284,85.53,3,27.0,54.5,103.0,442,40000
300000,70,1.0,80,600,1.0,5749.93,173,1801.0,3971.5,7325.75,45600,72.41,3,23.25,50.0,92.0,570,48000
300000,70,1.0,80,700,1.0,5931.44,204,1218.0,2740.5,8990.5,32563,74.65,3,15.75,34.5,113.25,408,56000
300000,70,1.0,80,800,1.0,4915.83,245,1552.75,3341.0,5799.75,37384,61.89,4,20.0,42.0,73.0,468,64000
300000,80,0.1,20,100,0.36,1639.33,60,1588.75,2000.0,2000.0,2000,50.44444444444444,3,18.0,51.5,84.25,96,2000
300000,80,0.1,20,200,0.67,2437.59,21,940.75,2463.0,4000.0,4000,83.8955223880597,2,36.0,67.0,123.5,200,4000
300000,80,0.1,20,300,0.83,2879.84,117,1245.75,2508.5,4663.75,6000,112.5421686746988,6,53.5,98.0,173.0,292,6000
300000,80,0.1,20,400,0.86,3317.73,48,1248.0,2275.5,5514.0,8000,128.22093023255815,3,59.0,91.0,189.75,399,8000
300000,80,0.1,20,500,0.92,3334.92,64,722.0,2151.5,4872.25,10000,138.17391304347825,4,33.75,85.0,181.75,476,10000
300000,80,0.1,20,600,0.97,3908.06,83,1583.75,3127.5,5842.0,12000,183.35051546391753,5,79.0,138.0,274.0,585,12000
300000,80,0.1,20,700,0.96,3998.87,21,1051.25,3039.5,5580.75,14000,179.60416666666666,2,48.75,149.5,264.75,637,14000
300000,80,0.1,20,800,0.96,3963.71,96,1178.25,2664.5,5868.25,16000,173.60416666666666,5,57.75,130.5,254.25,746,16000
